timestamp,city_name,temperature,wind_speed,precipitation,cloudiness,average_docking_station_utilisation,max_docking_station_utilisation,min_docking_station_utilisation,std_dev_docking_station_utilisation
2024-12-29 23:35:52.433407,SampleCity,285.502135295603,0.26366974497252005,0.0,55,75.37290733553056,75.62098806107686,67.4128014764405,6.6574817696522075
2024-12-30 00:05:52.433407,SampleCity,289.12726728878613,3.7646336687804958,0.1,27,24.983343850405014,34.35870315969513,18.92502927374116,13.908555349831467
2024-12-30 00:35:52.433407,SampleCity,295.74269294896715,8.105533307818328,2.0,78,60.75377025198318,66.77907546718319,59.439873072895864,7.4153684170168175
2024-12-30 01:05:52.433407,SampleCity,292.95835055926347,9.872761293149445,0.1,5,99.73574830823814,111.70289799419332,95.17104103836417,8.542713272172158
2024-12-30 01:35:52.433407,SampleCity,288.73687420594126,1.5041689110352818,2.0,60,85.11762156048151,91.06237771465385,80.18554886092102,6.053454844813332
2024-12-30 02:05:52.433407,SampleCity,298.35558684167137,5.941307153521351,0.0,19,69.21755505848087,75.21593728862057,59.53601366427684,7.223613047481702
2024-12-30 02:35:52.433407,SampleCity,284.18481581956127,3.8089085663102153,0.5,77,44.500289662928935,59.364153637561,29.551401530995058,10.192245707802051
2024-12-30 03:05:52.433407,SampleCity,288.7643394560565,9.699143978146033,0.1,1,69.91166690333108,70.87452362289815,60.435470335372145,11.077526830956526
2024-12-30 03:35:52.433407,SampleCity,290.99085529881074,8.421189231357086,0.5,72,62.163317112932134,80.22121701677187,61.006428123988925,7.45352314166211
2024-12-30 04:05:52.433407,SampleCity,293.6820995265111,8.383287047111379,2.0,36,54.086670711229715,71.13194819905334,34.93087469146563,5.577321592251172
2024-12-30 04:35:52.433407,SampleCity,303.5552788417904,4.686931597949703,0.1,19,30.45683013921596,43.81292380374409,11.602343757333713,8.910328691273985
2024-12-30 05:05:52.433407,SampleCity,285.9902134647508,4.148195023376652,1.0,25,90.92833721923733,102.79276862138502,75.22454635626917,7.342033709263341
2024-12-30 05:35:52.433407,SampleCity,295.42703315240834,2.7340707193070624,0.5,28,55.9827719057058,73.82882186849885,36.1562138744214,7.195539232298019
2024-12-30 06:05:52.433407,SampleCity,297.77243706586125,0.5637549665092711,0.1,0,35.56980094566121,39.276404536235496,24.68015428965595,14.598628027134552
2024-12-30 06:35:52.433407,SampleCity,281.3935123815999,8.647223762550531,0.5,34,49.420748070183166,51.00013131399974,30.165381065119043,11.16300485925724
2024-12-30 07:05:52.433407,SampleCity,298.22634555704315,8.129010091300776,0.1,69,53.130380202314164,57.920583600504926,51.61827938997915,10.568784431720958
2024-12-30 07:35:52.433407,SampleCity,285.11572371061874,9.997176732861305,0.0,100,86.20303164534994,102.09459721935374,78.88941668012251,9.157751035233218
2024-12-30 08:05:52.433407,SampleCity,281.9515477895584,9.966368370739055,0.5,58,78.68915044491217,79.38255577944184,74.18152508477685,9.289443334301442
2024-12-30 08:35:52.433407,SampleCity,308.4665661176,5.5543170560262745,1.0,68,81.54439149130718,93.20052819297698,77.62772980862178,10.409050038380808
2024-12-30 09:05:52.433407,SampleCity,308.96896099223676,7.689874151805105,1.0,32,20.882501154291777,40.79125147811797,18.066442176438255,11.964298070361073
2024-12-30 09:35:52.433407,SampleCity,304.2519204434938,9.44765729882428,2.0,50,53.29231985438092,70.4062417311317,40.84404702306099,12.021460961818295
2024-12-30 10:05:52.433407,SampleCity,289.13841307520113,8.496473906774115,0.1,77,58.50753213082589,68.93644591169769,42.881095015879794,6.716939077054496
2024-12-30 10:35:52.433407,SampleCity,282.9301634201915,2.4734810174319763,0.5,11,21.535382145844537,22.808200331577382,9.969414157437324,10.00112752076627
2024-12-30 11:05:52.433407,SampleCity,300.5269907953647,4.505441353100935,2.0,19,40.785056699602734,57.41252698731693,37.84580250783854,9.11958095034102
2024-12-30 11:35:52.433407,SampleCity,293.204574812188,1.2915941515149498,0.5,52,80.8231858497708,92.802756013315,64.60071045110138,13.705269662693842
2024-12-30 12:05:52.433407,SampleCity,283.66114704534334,9.540510272587223,0.1,87,30.968776458319923,33.26743639951126,18.249682315045355,11.314189212183763
2024-12-30 12:35:52.433407,SampleCity,294.8553073033381,6.0617463445088005,1.0,42,62.824810516207336,64.70195621267446,55.061496393667426,10.325040664159818
2024-12-30 13:05:52.433407,SampleCity,281.0316556334566,2.2864280550346274,0.0,97,37.216149761379,55.40868615011085,23.73354385065774,6.153946421789174
2024-12-30 13:35:52.433407,SampleCity,307.27961206236347,6.7170068440585675,1.0,88,20.969661971511464,34.35366723027303,15.771562386654807,11.056378893234115
2024-12-30 14:05:52.433407,SampleCity,287.7633994480005,6.181282404578958,2.0,49,39.29611660796332,55.88185259429843,32.39227243807911,6.172039056802334
2024-12-30 14:35:52.433407,SampleCity,299.87566853061946,3.5816271803284048,0.0,28,98.0699003928043,115.64947839844965,79.72018353016449,8.37206575565752
2024-12-30 15:05:52.433407,SampleCity,289.35133228268234,1.1355759219962902,2.0,56,84.12296895063916,95.55841599160561,78.31287883721076,6.4284196481433185
2024-12-30 15:35:52.433407,SampleCity,295.60204063533433,6.715731955927996,0.1,38,96.76613154568267,107.1150585807835,87.36636618252393,11.920736470243689
2024-12-30 16:05:52.433407,SampleCity,296.40130838029836,5.2030770090379335,0.0,94,59.028323514109,67.6368717205288,41.2255007661887,7.062521138361526
2024-12-30 16:35:52.433407,SampleCity,285.5456336657658,7.723183917356393,2.0,55,28.778895894200282,35.11782765002267,14.624468888849734,8.91859373188026
2024-12-30 17:05:52.433407,SampleCity,309.08753883293673,5.201635011119934,0.1,42,63.83675911789544,72.52867833506967,62.59269459460138,13.956747776187786
2024-12-30 17:35:52.433407,SampleCity,303.2539847008334,8.5218150031854,1.0,49,56.350186764796874,71.8277798794,53.40412587921747,7.043163833989703
2024-12-30 18:05:52.433407,SampleCity,308.1849682469257,5.519068387744856,0.1,22,87.54856661916928,99.5870352394719,87.39173480373094,10.07805063958779
2024-12-30 18:35:52.433407,SampleCity,306.8448205128295,5.609379715353863,0.5,43,27.846606462739565,45.69707226183649,15.228170658156298,9.19271661166022
2024-12-30 19:05:52.433407,SampleCity,297.93699936433256,8.76653602658345,0.1,37,59.059290961742256,67.92689124932602,50.10582245353389,5.181240410457297
2024-12-30 19:35:52.433407,SampleCity,307.65622705069353,4.034828662123971,0.1,83,32.00389317551874,44.14568474989382,29.31839615747323,12.927581135728127
2024-12-30 20:05:52.433407,SampleCity,282.6547750615576,1.3401522845064073,0.5,22,45.974074151204796,58.60022521304457,26.815391730069386,5.6904590631459975
2024-12-30 20:35:52.433407,SampleCity,285.8794858725744,0.28782676313338973,2.0,44,78.98856619102398,90.82250943715049,68.39537171211158,9.742550209769536
2024-12-30 21:05:52.433407,SampleCity,281.35681866731613,7.55137255673619,2.0,51,58.081450349501324,72.13412581121165,53.24358446724354,10.6067829493895
2024-12-30 21:35:52.433407,SampleCity,289.7599099228979,6.203095513534647,0.1,79,50.07106281166155,54.819732179157675,40.0589913885674,11.284264566145872
2024-12-30 22:05:52.433407,SampleCity,291.66031869068445,7.0407976809922355,0.5,49,51.55810228560283,61.805377836518645,37.96569563090067,11.886316293078757
2024-12-30 22:35:52.433407,SampleCity,288.1404709532169,2.129641615089107,0.5,7,56.75574147247893,58.840237528645886,55.23095711300764,7.53272383522715
2024-12-30 23:05:52.433407,SampleCity,304.86212527455785,1.3637147558676976,1.0,84,82.80132350696455,90.4915500598608,77.3072472060067,5.099787766584494
2024-12-30 23:35:52.433407,SampleCity,290.70259980080766,0.14544665667881929,2.0,0,91.36677511521876,101.12011648764404,75.22746529753888,12.234436623549119
2024-12-31 00:05:52.433407,SampleCity,288.42803529062144,3.5058755880659698,0.0,7,96.42677492031426,109.47126011122371,87.23347751226103,10.356565993475787
2024-12-31 00:35:52.433407,SampleCity,296.28088249474746,5.899176868546331,2.0,28,82.9522709004236,101.96289195214767,72.0207280597777,13.361177032072488
2024-12-31 01:05:52.433407,SampleCity,284.2277267492429,3.922440450997323,2.0,95,45.23255165984102,57.24557299080814,36.576231615651636,13.213883629006943
2024-12-31 01:35:52.433407,SampleCity,304.0659094226212,4.374749220237291,1.0,4,75.05077648692337,89.92265481045456,74.17277763406327,13.433261677878832
2024-12-31 02:05:52.433407,SampleCity,282.23651931039313,9.041586944937483,0.0,85,55.008249924431354,65.13357111433541,51.69325432802823,9.850946599795401
2024-12-31 02:35:52.433407,SampleCity,309.6066080980155,3.4825546702330037,1.0,46,40.37364976368409,53.055730391210716,31.462816988846274,8.336283958368657
2024-12-31 03:05:52.433407,SampleCity,303.1673430788997,5.139894891598108,0.0,33,87.26972635407381,88.68837067674927,83.08601704591526,12.9155820259137
2024-12-31 03:35:52.433407,SampleCity,285.96147044602515,7.8365301274114305,0.1,64,23.074107916986,28.16193953382294,22.074527343792425,9.51294113029255
2024-12-31 04:05:52.433407,SampleCity,280.16566351370807,3.9654278232127016,0.0,54,92.14095937083388,99.37802123493665,75.26796608979741,6.834421964034345
2024-12-31 04:35:52.433407,SampleCity,304.463842853645,6.220867002278735,1.0,89,56.91819716997873,66.368064270109,37.29434658669642,13.549740195614744
2024-12-31 05:05:52.433407,SampleCity,301.2057203154285,8.623637087467452,2.0,42,70.97611814466244,71.88909305471012,55.11326066472765,13.825598767723474
2024-12-31 05:35:52.433407,SampleCity,301.87021504122964,9.495206236576422,0.0,73,72.74831377646262,75.54879572752898,55.672615342369284,9.6630975614017
2024-12-31 06:05:52.433407,SampleCity,303.1381104005784,1.4707348092903794,0.0,29,91.60941925652291,97.14570541234903,86.769876650182,5.756997273097875
2024-12-31 06:35:52.433407,SampleCity,282.2213395520227,9.265876251614944,0.5,81,70.93357457337659,90.3642283913976,51.721035063112595,8.878260899169312
2024-12-31 07:05:52.433407,SampleCity,290.7539718563282,4.921162930795382,2.0,16,69.11468678080494,75.74162692286596,65.17617269173638,13.035376594626033
2024-12-31 07:35:52.433407,SampleCity,283.4760717857539,2.5824438829895833,0.1,25,25.332163244855195,34.972984407096845,6.303567037618549,14.017740285462287
2024-12-31 08:05:52.433407,SampleCity,305.8931027762678,4.591357562382613,1.0,7,61.47264175561632,65.39459601038418,41.5762558762973,7.034727424975959
2024-12-31 08:35:52.433407,SampleCity,298.69894380482674,9.800325752854771,0.1,46,32.01352006536333,44.2291214868787,17.779063950442357,5.669736120252715
2024-12-31 09:05:52.433407,SampleCity,289.9269407455795,4.926180939928696,2.0,75,78.99470149771885,84.60836580803834,59.37182686188241,13.773504531328387
2024-12-31 09:35:52.433407,SampleCity,281.9067505085807,3.287516102875082,0.0,90,60.97775366501396,65.1176052337825,49.58695807367188,8.894049389788753
2024-12-31 10:05:52.433407,SampleCity,289.3294696514699,6.334008543167258,0.0,71,74.41822233666826,84.74967490558785,69.22738667314646,10.417609642675632
2024-12-31 10:35:52.433407,SampleCity,289.7554996608024,2.401456187781931,2.0,88,23.333832048190743,23.44394803139916,14.593914334878326,14.680658120507589
2024-12-31 11:05:52.433407,SampleCity,301.8881853501419,0.7586332810866392,0.0,45,26.783361283664256,26.936641936648762,14.912142576088536,5.665647279142228
2024-12-31 11:35:52.433407,SampleCity,299.1267241406564,1.2887972191064923,0.0,67,77.30587104501458,81.68724722705174,75.84423980447428,11.483180074520956
2024-12-31 12:05:52.433407,SampleCity,306.6163822772898,1.2804583895777244,0.0,32,25.76674687989387,26.501174129910293,13.319881587548947,5.7410542257486705
2024-12-31 12:35:52.433407,SampleCity,294.1664477548585,1.5190269351229435,1.0,0,25.70053822122069,27.861053303834517,6.076981485974798,8.754689284665004
2024-12-31 13:05:52.433407,SampleCity,283.58782737814903,1.3882717264941014,1.0,18,20.968678018790996,27.74589100556603,17.166525023116442,13.038145451934467
2024-12-31 13:35:52.433407,SampleCity,301.39734361668985,6.4087474480321465,0.5,30,96.5201118639584,112.57182545555466,80.66820953819074,9.334722327556344
2024-12-31 14:05:52.433407,SampleCity,302.8235514585069,1.8188008439914483,0.1,79,79.00066875672056,90.44164162410658,60.84269288112817,14.971823539029504
2024-12-31 14:35:52.433407,SampleCity,296.83831592708486,3.456672833238632,2.0,13,48.260112680165136,58.513467199293466,29.38608082376072,10.590592849466022
2024-12-31 15:05:52.433407,SampleCity,303.12901539863685,8.967884099060118,2.0,52,43.72284650301242,49.592622967174854,24.520134414903474,8.211621526359535
2024-12-31 15:35:52.433407,SampleCity,294.8138678909317,4.739616402628723,2.0,47,47.97625837966797,66.6113327683243,37.54706560523853,7.201113259047531
2024-12-31 16:05:52.433407,SampleCity,295.6819848814598,6.675577385210271,0.5,68,81.97228249449455,89.91258331923838,62.42612433466448,8.505205342861618
2024-12-31 16:35:52.433407,SampleCity,292.82623055075646,1.7231987120162984,1.0,89,72.90964888563315,74.65150422154858,57.76344474294437,8.725332737595508
2024-12-31 17:05:52.433407,SampleCity,280.76257380232283,1.9228901880867078,0.5,61,34.815645429397435,47.156975751753464,31.582216704658197,5.68713677723961
2024-12-31 17:35:52.433407,SampleCity,283.2367428097991,0.40868616266478863,2.0,91,33.92874682672675,36.20551469625878,24.390744697367353,8.695741994267731
2024-12-31 18:05:52.433407,SampleCity,280.94287557060204,1.6893506307216455,0.1,65,27.871651977071785,34.77611483310562,13.505028469631705,9.64238519739225
2024-12-31 18:35:52.433407,SampleCity,299.0923123379134,2.7859033903195862,0.0,63,72.82421757610706,82.97245635046323,67.87741125972539,12.227377522388046
2024-12-31 19:05:52.433407,SampleCity,289.4306794322898,1.7701048427674682,1.0,69,81.14981297773888,98.6342634714424,68.33750930676112,11.567294847216079
2024-12-31 19:35:52.433407,SampleCity,295.25712073494105,0.8870253375705561,1.0,62,41.20371426600032,51.07464587280269,27.871704685067932,12.087656552291541
2024-12-31 20:05:52.433407,SampleCity,307.2269942177828,1.206358711006008,0.5,72,21.675596882473023,35.72077220310631,18.421602006301704,5.083636818768571
2024-12-31 20:35:52.433407,SampleCity,287.47876687446626,4.607787680327258,1.0,32,26.573733398114186,46.43007017809559,15.27202714905906,7.176673995805361
2024-12-31 21:05:52.433407,SampleCity,292.3114876910689,2.063337184057925,2.0,40,97.42880278760244,100.05858518556207,81.99626456803028,11.616842883998565
2024-12-31 21:35:52.433407,SampleCity,302.66653415629145,3.6426986104807546,2.0,88,43.63558219819362,49.13021270858401,33.65766890747478,9.839893681797472
2024-12-31 22:05:52.433407,SampleCity,286.86394496474867,5.034172708548569,0.5,47,81.53785182705069,89.42937333900362,81.29578949152854,5.053134756683459
2024-12-31 22:35:52.433407,SampleCity,282.3093972948638,6.903948286293653,2.0,12,69.9730855083411,78.40964907911773,69.79231612675525,13.044946424318223
2024-12-31 23:05:52.433407,SampleCity,288.69254358741307,0.39312139841098936,0.1,72,50.555171172231674,58.77559267754259,43.41458429283143,12.728095732903373
2024-12-31 23:35:52.433407,SampleCity,284.8366386176201,7.994103989090426,0.5,76,36.45498097564441,54.60720102677551,17.931099607008772,10.484191629935626
2025-01-01 00:05:52.433407,SampleCity,307.8909295702772,6.279003894909078,0.1,30,29.710913452752514,43.99156634208964,25.13737786068034,5.664633257762722
2025-01-01 00:35:52.433407,SampleCity,304.2436113869325,0.8175903194887191,0.0,74,69.20103744310933,81.3591417249234,56.51376366567558,12.665150495325847
2025-01-01 01:05:52.433407,SampleCity,299.0021126953127,8.735786241067773,0.1,67,81.97070245102304,88.15815680827869,77.52918503715664,10.837135877313639
2025-01-01 01:35:52.433407,SampleCity,306.14381770563153,9.208724005318132,0.0,97,71.51234028329046,87.98814796771634,65.07894049009948,12.819599771579592
2025-01-01 02:05:52.433407,SampleCity,304.11016230697345,0.6107795985486375,0.0,3,62.42417065993266,81.52538088963244,45.46332886790299,12.517469923958405
2025-01-01 02:35:52.433407,SampleCity,285.5971017665811,2.7687764814720373,0.1,18,23.356097874530903,39.78006352553543,8.778869029131965,13.03002071957837
2025-01-01 03:05:52.433407,SampleCity,306.7767699546993,8.062012797930613,0.5,69,97.47910220755071,97.51040431138017,95.5711166612865,10.180080664046248
2025-01-01 03:35:52.433407,SampleCity,296.1802672574695,7.482596903836583,2.0,97,83.89713533236596,96.6251627360341,75.32309491263729,6.40324518193515
2025-01-01 04:05:52.433407,SampleCity,304.22320465492186,1.8452101935637732,2.0,81,43.42576293607718,44.44847056491919,42.842367663171885,11.711574733796887
2025-01-01 04:35:52.433407,SampleCity,306.8827389977048,2.093493233367103,0.0,12,98.39762634870806,103.5497707553825,88.77982341664787,11.204737850519706
2025-01-01 05:05:52.433407,SampleCity,289.5401042491559,3.70472102791382,0.0,22,68.15052717090578,69.34102117786121,54.90184693688441,12.422531871990872
2025-01-01 05:35:52.433407,SampleCity,283.30155773583033,4.845229851910213,0.5,82,66.59381265657971,78.66972171556748,64.22376018461668,6.698810060507353
2025-01-01 06:05:52.433407,SampleCity,286.83805487625824,6.1825477153029595,1.0,74,79.84585435436257,93.5776526242147,74.06815557617927,6.949751999002892
2025-01-01 06:35:52.433407,SampleCity,292.8132336587877,3.689136395697724,0.1,0,84.941583047211,87.2313358085291,76.98485053716786,13.904095172193285
2025-01-01 07:05:52.433407,SampleCity,304.5404429776748,4.625347161331479,0.0,87,72.51828858652021,80.1950662474198,54.12766809339922,12.499777984520708
2025-01-01 07:35:52.433407,SampleCity,305.8219174976903,7.474709381337565,2.0,53,30.247659709296002,39.37238988840684,10.382559400836723,14.08228488700323
2025-01-01 08:05:52.433407,SampleCity,280.2085639159357,0.366832028905979,0.5,70,47.06140047955987,54.4424609147782,46.16317449964755,12.587153211639208
2025-01-01 08:35:52.433407,SampleCity,295.32241907732697,2.5243694434402073,0.1,88,94.24669122608398,96.66719123578784,79.02653275617614,10.97155305990302
2025-01-01 09:05:52.433407,SampleCity,292.52233009446337,7.133495858845524,0.5,84,37.969248947508156,46.34820475125767,30.53476761946129,11.541327370278736
2025-01-01 09:35:52.433407,SampleCity,286.6632343141219,8.952068376871994,0.1,14,49.77336190700107,64.79692286316943,41.924198182411466,13.891279239400099
2025-01-01 10:05:52.433407,SampleCity,283.59596102001046,5.116774421156661,0.1,64,54.56615063553568,55.98630392620079,39.48085116859522,10.788067545119405
2025-01-01 10:35:52.433407,SampleCity,290.12845514210886,5.321134852653157,0.0,75,55.15239917555618,56.75599945719424,36.783870532648,11.323913243283874
2025-01-01 11:05:52.433407,SampleCity,308.28729111737556,1.0717201133977605,0.5,70,69.03516659956205,76.13059243628173,50.01659470951108,6.564767160036006
2025-01-01 11:35:52.433407,SampleCity,289.69608796062266,4.474123668234546,0.5,14,95.4460670195766,114.28058125195511,83.9036152988102,9.739212201161028
2025-01-01 12:05:52.433407,SampleCity,295.56371865230096,5.326172664550231,2.0,20,39.2554169466004,52.62686988105868,32.11299376059034,12.163971119580989
2025-01-01 12:35:52.433407,SampleCity,301.0905687668553,2.4247050363472966,2.0,18,29.720110104073445,43.293509237524745,13.96912838689786,7.709426983163654
2025-01-01 13:05:52.433407,SampleCity,290.90888807137884,2.6924323094938094,0.0,59,35.79763918879499,43.03603900555229,30.777611523548984,7.022541805245349
2025-01-01 13:35:52.433407,SampleCity,309.1534624816288,3.7728416310462265,0.0,92,90.95399201674157,102.82720784091234,79.67251144007122,8.138268082244156
2025-01-01 14:05:52.433407,SampleCity,308.8734188482633,0.20071197777726368,1.0,88,71.66486501241648,71.86748869297135,64.49329578191902,7.415006279928335
2025-01-01 14:35:52.433407,SampleCity,287.55346887476094,3.220791655831783,2.0,32,42.87254313913281,55.594464067323656,29.739921664975284,7.149126370363959
2025-01-01 15:05:52.433407,SampleCity,294.91745517677157,2.1144800699654462,0.1,48,85.27575511748938,103.54149406901412,80.46777685961925,9.24850842868087
2025-01-01 15:35:52.433407,SampleCity,289.02634929450306,3.2749735217791462,0.5,95,88.90959970907488,101.16106907597127,85.07774079437837,14.07838513883534
2025-01-01 16:05:52.433407,SampleCity,288.545214831324,1.1976213181925122,0.0,34,87.72114709522225,105.19511896454915,69.3563653617135,10.070596467387183
2025-01-01 16:35:52.433407,SampleCity,281.106608420636,8.90527280739895,0.5,43,93.51412269116436,107.99358380048623,91.47804903217362,6.87920380815323
2025-01-01 17:05:52.433407,SampleCity,298.2869300193969,5.935924535540487,0.5,89,40.17928161386892,42.59044994194273,30.060123459170292,5.769716693808741
2025-01-01 17:35:52.433407,SampleCity,295.0803706968658,6.791023191444896,1.0,10,80.40335429970227,98.45242044541911,75.9862986404421,11.961561451379252
2025-01-01 18:05:52.433407,SampleCity,281.5443625374997,7.891712386073383,2.0,98,56.8431597819312,58.1720366690467,56.06456051541785,8.827987644363878
2025-01-01 18:35:52.433407,SampleCity,288.3593939270983,4.984421989290572,0.0,71,87.35988423120492,98.03923368216019,86.63950786537639,13.218309465853594
2025-01-01 19:05:52.433407,SampleCity,307.2479765789996,0.8692028808742369,0.5,77,78.27925417292906,81.12199664879822,74.77481873081251,11.595107686407701
2025-01-01 19:35:52.433407,SampleCity,287.1868567200092,5.371065418185478,0.0,73,82.11579571997797,82.34992793459605,64.78038862985797,12.962414505413685
2025-01-01 20:05:52.433407,SampleCity,284.3468461627367,5.868411180208791,0.1,65,72.49294701448572,80.93363221703851,66.84337213494518,7.7194603941844875
2025-01-01 20:35:52.433407,SampleCity,294.6835828083269,7.4543947418433,1.0,45,34.19430155757655,40.09511571065968,15.185118146070636,11.92358922461058
2025-01-01 21:05:52.433407,SampleCity,309.569513623318,4.316595462296794,0.1,8,63.60215351175506,73.32216338770712,51.96970765197119,7.640619846937188
2025-01-01 21:35:52.433407,SampleCity,287.261658145345,1.2758030279556376,0.0,2,98.77357916196065,110.31757689665167,90.04129536658533,14.390684794502915
2025-01-01 22:05:52.433407,SampleCity,300.16406642217635,2.8377590579872445,0.0,84,94.99104531976951,95.86582676594846,83.38926862638041,11.363742815333744
2025-01-01 22:35:52.433407,SampleCity,302.8485884598615,3.630822963986351,2.0,25,23.453898863760934,25.913964766235846,13.119931159235579,8.245118001753422
2025-01-01 23:05:52.433407,SampleCity,287.129126319772,6.459172413316012,0.5,71,33.18518525835497,44.358033187363475,18.009660183208467,7.695118622922727
2025-01-01 23:35:52.433407,SampleCity,301.8464904583558,5.707783046689119,0.5,47,30.538301876364955,37.401648939818116,24.88838055690791,6.9092658507164355
2025-01-02 00:05:52.433407,SampleCity,291.0334939815776,3.5609672589784624,0.1,65,78.07839279882364,92.66186254981261,71.01738496681759,11.946409588937279
2025-01-02 00:35:52.433407,SampleCity,298.9691749178074,9.865152487929796,1.0,69,85.4228263885556,98.4686593603944,67.54094033789059,7.1871561299792734
2025-01-02 01:05:52.433407,SampleCity,299.00589132282687,6.057748193568871,0.5,27,37.080909304853755,53.99299656465189,18.151779041845646,10.953032659274891
2025-01-02 01:35:52.433407,SampleCity,296.07324052224277,2.372267917359945,2.0,92,60.46821543614632,74.31807196953083,42.617050886416834,7.646350269253573
2025-01-02 02:05:52.433407,SampleCity,282.70869310163226,1.0178247262040374,0.1,25,87.256242240896,95.85486378869896,78.86728236174973,11.619689447938686
2025-01-02 02:35:52.433407,SampleCity,305.05907486767717,1.5285913918433203,0.1,24,78.62412358130004,92.08345602918868,63.016813521162405,13.149397285405392
2025-01-02 03:05:52.433407,SampleCity,289.6234019491521,2.459577283845081,2.0,11,63.378976439347866,68.88659992445623,53.85226177332589,12.780252431446531
2025-01-02 03:35:52.433407,SampleCity,285.5955553119956,1.6068137325955567,1.0,4,67.22781523670183,73.35408521226609,57.27701819377978,12.608513309307817
2025-01-02 04:05:52.433407,SampleCity,281.2232542466429,1.8656702405130576,2.0,97,60.6688437533024,76.44854695171827,56.57524157215672,6.877224056922521
2025-01-02 04:35:52.433407,SampleCity,297.7267882956472,2.850951686938471,1.0,47,43.803876105505644,52.73226643353729,31.981270040335314,5.883849469845187
2025-01-02 05:05:52.433407,SampleCity,300.3269308552685,1.7337359529475482,2.0,36,65.20175942872129,81.16936623908833,61.47904147365433,11.989488284873856
2025-01-02 05:35:52.433407,SampleCity,280.4976348678357,8.967654246264251,2.0,78,75.11082416400725,91.55927163737283,68.47953018266338,8.683472137943513
2025-01-02 06:05:52.433407,SampleCity,295.36279174897845,0.8023374566164221,0.0,43,89.86583326886462,107.0170800220903,72.76522923646591,9.323462264033473
2025-01-02 06:35:52.433407,SampleCity,286.7948732559381,5.245113895702547,0.1,99,70.90330831833984,89.23601303516398,66.76179213412273,5.31149092793391
2025-01-02 07:05:52.433407,SampleCity,299.3551837122835,4.103968269896615,2.0,14,80.88972296345264,89.50942737371857,79.46655725998399,7.595764492750492
2025-01-02 07:35:52.433407,SampleCity,285.23099287014975,9.823786169086064,2.0,42,32.805730796365836,39.18306716278861,31.42557894410951,5.33676403874464
2025-01-02 08:05:52.433407,SampleCity,300.728132143074,1.1203890216805235,0.5,47,56.92459795358319,68.56857288546547,38.10890754352103,13.791857726012477
2025-01-02 08:35:52.433407,SampleCity,291.6020603890161,3.9785559904574166,0.1,86,20.746529586167462,28.169978054920016,10.608120826930769,7.4339668321853045
2025-01-02 09:05:52.433407,SampleCity,308.101899662102,9.69470433275369,0.5,69,39.73430916172984,51.7557924977345,31.546067725389474,10.573371695730081
2025-01-02 09:35:52.433407,SampleCity,284.1256283243798,8.655071258939802,0.1,45,78.11693720904039,92.22865446191688,61.89936558888202,5.389793206611304
2025-01-02 10:05:52.433407,SampleCity,290.23199053150773,8.1707207094928,0.5,42,99.34479610794908,113.11289647779182,82.62827754973875,11.66847391305658
